SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments
ADF_PCL_1,13,SC2A20146,08/29/2023 23:36:32,Positive,,,Ruo,
"
"
SampleId,RunId,LysisType,LysisReadings
ADF_PCL_1,13,Time,2401,4400,6403,8402,10400,12399,14399,16403,18402,20400,22397,24401,26401,28399,30403,32401,34402,36399,38399,40399,42398,44401,46400,48400,50400,52399,54400,56401,58402,60401,62398,64399,66401,68399,70399,72399,74398,76406,78402,80400,82398,84400,86399,88399,90399,92397,94400,96400,98399,100400,102400,104399,106764,108774,110763,112764,114769,116764,118764,120770,122767,124768,126763,128767,130767,132766,134765,136769,138766,140762,142766,144765,146765,148767,150767,152764,154763,156766,158766,160766,162766,164763,166767,168763,170767,172765,174764,176765,178761,180765,182761,184765,186765,188762,190761,192762,194767,196764,198763,200767,202762,204772,206763,208761,210763,212761,214762,216763,218766,220762,222765,224761,226761,228762,230766,232762,234764,236764,238762,240764,242768,244766,246764,248761,250765,252764,254764,256764,258762,260766,262764,264765,266763,268766,270764,272762,274766,276762,278763,280763,282761,284762,286764,288762,290767,292762,294761,296762,298763,300763,302764,304766,306762,308766,310763,312762,314762,316763,318762,320762,322762,324763,326764,328765,330762,332762,334759,336762,338759,340758,342759,344761,346758,348760,350759,352758,354758,356758,358761,360760,362759,364759,366758,368761,370760,372761,374760,376761,378761,380760,382761,384758,386760,388762,390763,392764,394767,396763,398765,400767,402767,404768
ADF_PCL_1,13,Temp,32.64,35.24,37.69,40.01,42.2,44.28,46.28,48.2,50.03,51.8,53.5,55.15,56.75,58.29,59.79,61.23,62.67,64.03,65.36,66.67,67.94,69.19,70.4,71.58,72.73,73.85,74.97,76.06,77.12,78.14,79.17,80.18,81.18,82.17,83.1,84.07,84.97,85.89,86.8,87.68,88.55,89.39,90.23,91.07,91.87,92.66,93.49,94.27,95.03,95.79,96.53,97.24,98.42,97.33,97.99,98.65,99.3,99.92,100.54,101.13,101.73,102.32,102.9,103.47,104.04,104.58,105.15,105.69,106.21,106.05,105.99,105.75,105.39,105.13,104.79,104.49,104.19,103.9,103.59,103.33,102.99,102.81,102.54,102.3,102.11,101.84,101.68,101.47,101.29,101.07,100.93,100.78,100.64,100.5,100.37,100.25,100.14,100.06,99.87,99.82,99.73,99.63,99.53,99.45,99.35,99.3,99.2,99.15,99.08,99.04,98.99,98.93,98.94,98.8,98.81,98.75,98.69,98.68,98.6,98.59,98.55,98.52,98.51,98.48,98.46,98.41,98.42,98.4,98.35,98.34,98.3,98.31,98.26,98.26,98.26,98.23,98.26,98.22,98.22,98.22,98.16,98.18,98.22,98.17,98.14,98.19,98.11,98.11,98.1,98.16,98.1,98.11,98.07,98.1,98.1,98.09,98.1,98.05,98.09,98.04,98.07,98.05,98.11,98.03,98.09,98.05,98.09,98.05,98.06,98.07,98.05,98.09,98.04,98.05,98.03,98.01,98.04,98.06,98.01,98.05,98.03,98.03,98.06,98.05,97.99,97.98,98.04,97.98,98.04,98.03,97.97,98.09,98,98.04,98.04,97.98,98.01,98.04,97.99,98.03,98.01,98.06
"
"
SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings
ADF_PCL_1,13,0,Time,,,0,9994,19997,29996,39997,49997,59996,69997,79996,89995,99993,109996,119997,129997,139996,149996,159995,169993,179994,189997,199997,209996,219997,229997,239996,249994,259994,269993,279994,289993,299993,309997,319994,329997,339994,349997,359994,369997,379996,389997,399997,409993,419996,429994,439997,449997,459996,469997,479996,489994,499996,509997,519994,529994,540001,549997,559996,569995,579997,589997,599997,609993,619996,629999,639994,649994,659995,669996,679997,689994,700000,709994,719995,729994,739994,749996,759994,769997,779994,789995,799994,809994,819996,829995,839997,849994,859994,869996,879994,889996,899994,909993,919994,929994,939993,950005,959996,969995,979993,989994,999994,1009994,1019994,1029997,1039993,1049993,1059994,1069994,1079994,1089997,1099993,1109994,1119994,1129993,1139994,1149994,1159995,1169995,1179993,1189995,1199994,1209994,1220001,1229997,1239993,1249993,1259994,1269994,1280008
ADF_PCL_1,13,0,CartTemp,,,0,76.79,78.86,80.73,82.48,84.06,85.51,86.86,88.11,89.26,90.33,91.34,92.27,92.63,92.42,92.07,91.67,91.23,90.79,90.33,89.9,89.46,89.03,88.62,88.21,87.79,87.39,87,86.62,86.26,85.89,85.54,85.18,84.84,84.51,84.2,83.9,83.6,83.34,83.06,82.8,82.53,82.29,82.05,81.79,81.59,81.35,81.14,80.93,80.73,80.53,80.35,80.17,79.99,79.82,79.65,79.48,79.34,79.19,79.05,78.9,78.78,78.65,78.51,78.4,78.28,78.17,78.05,77.95,77.85,77.74,77.66,77.56,77.47,77.4,77.31,77.23,77.16,77.09,77,76.94,76.87,76.81,76.74,76.69,76.63,76.57,76.53,76.47,76.42,76.37,76.32,76.27,76.24,76.19,76.16,76.11,76.08,76.04,76,75.97,75.94,75.9,75.86,75.83,75.82,75.78,75.76,75.75,75.71,75.69,75.67,75.64,75.62,75.61,75.57,75.56,75.54,75.53,75.51,75.5,75.47,75.47,75.44,75.43,75.42,75.41,75.39,75.38
ADF_PCL_1,13,0,AdcTemp,,,0,88.56428571428575,88.56428571428575,88.56428571428575,88.56428571428575,88.56428571428575,88.80918367346942,88.80918367346942,89.0540816326531,89.0540816326531,89.29897959183677,89.54387755102044,89.54387755102044,89.78877551020412,90.0336734693878,90.27857142857147,90.52346938775514,90.76836734693882,91.01326530612249,91.01326530612249,91.25816326530617,91.50306122448984,91.74795918367352,91.99285714285719,92.23775510204086,92.48265306122454,92.72755102040821,92.97244897959183,93.2173469387755,93.46224489795918,93.70714285714286,93.70714285714286,93.95204081632653,94.1969387755102,94.44183673469388,94.68673469387755,94.93163265306123,94.93163265306123,95.1765306122449,95.42142857142858,95.42142857142858,95.66632653061225,95.91122448979593,95.91122448979593,96.1561224489796,96.1561224489796,96.40102040816328,96.64591836734695,96.64591836734695,96.89081632653063,96.89081632653063,97.1357142857143,97.1357142857143,97.38061224489797,97.38061224489797,97.38061224489797,97.62551020408165,97.62551020408165,97.62551020408165,97.87040816326532,97.87040816326532,98.115306122449,98.115306122449,98.115306122449,98.36020408163267,98.36020408163267,98.36020408163267,98.36020408163267,98.60510204081635,98.60510204081635,98.60510204081635,98.85000000000002,98.85000000000002,98.85000000000002,98.85000000000002,98.85000000000002,99.0948979591837,99.0948979591837,99.0948979591837,99.0948979591837,99.0948979591837,99.33979591836737,99.33979591836737,99.33979591836737,99.33979591836737,99.33979591836737,99.33979591836737,99.58469387755105,99.58469387755105,99.58469387755105,99.58469387755105,99.58469387755105,99.58469387755105,99.58469387755105,99.82959183673472,99.82959183673472,99.82959183673472,99.82959183673472,99.82959183673472,99.82959183673472,99.82959183673472,99.82959183673472,99.82959183673472,99.82959183673472,100.0744897959184,100.0744897959184,100.0744897959184,100.0744897959184,100.0744897959184,100.0744897959184,100.0744897959184,100.0744897959184,100.0744897959184,100.31938775510207,100.31938775510207,100.31938775510207,100.31938775510207,100.31938775510207,100.31938775510207,100.31938775510207,100.31938775510207,100.31938775510207,100.31938775510207,100.31938775510207,100.31938775510207,100.56428571428575,100.56428571428575,100.56428571428575,100.56428571428575
ADF_PCL_1,13,1,Target,Positive Control,Amplified,55.9,291.229248046875,279.7393798828125,267.63153076171875,256.46209716796875,246.07086181640625,234.99298095703125,223.73199462890625,213.34075927734375,202.76641845703125,192.05474853515625,183.81500244140625,175.16326904296875,166.83197021484375,158.203125,150.0091552734375,141.3116455078125,133.78143310546875,125.35858154296875,121.39892578125,116.47796630859375,111.71722412109375,108.05511474609375,105.0567626953125,102.1270751953125,100.15869140625,97.7783203125,95.60394287109375,94.0704345703125,92.559814453125,91.5069580078125,90.3167724609375,89.2181396484375,88.92059326171875,88.2110595703125,87.86773681640625,86.8377685546875,87.34130859375,87.08953857421875,86.6546630859375,86.7919921875,86.86065673828125,87.5701904296875,86.97509765625,86.72332763671875,87.0208740234375,87.27264404296875,87.34130859375,87.4786376953125,87.249755859375,87.0208740234375,87.36419677734375,87.3870849609375,87.34130859375,87.04376220703125,87.2039794921875,87.9364013671875,88.0279541015625,88.14239501953125,88.5772705078125,88.73748779296875,88.7603759765625,88.50860595703125,89.2181396484375,89.60723876953125,89.813232421875,89.813232421875,89.53857421875,90.1336669921875,90.3167724609375,90.24810791015625,90.66009521484375,91.34674072265625,91.25518798828125,91.30096435546875,91.39251708984375,91.8731689453125,91.71295166015625,92.2393798828125,92.10205078125,92.0562744140625,92.07916259765625,92.4224853515625,95.51239013671875,95.42083740234375,95.947265625,97.11456298828125,97.16033935546875,98.6480712890625,99.17449951171875,99.2431640625,99.884033203125,100.5706787109375,100.68511962890625,101.25732421875,102.05841064453125,102.6763916015625,104.53033447265625,105.44586181640625,106.9793701171875,107.7117919921875,110.6414794921875,111.6485595703125,112.81585693359375,113.7542724609375,114.898681640625,116.455078125,117.828369140625,119.1558837890625,120.4376220703125,121.9024658203125,123.0926513671875,125.35858154296875,127.3956298828125,128.631591796875,130.02777099609375,133.91876220703125,136.1846923828125,137.7410888671875,139.50347900390625,141.5863037109375,142.730712890625,143.98956298828125,145.5230712890625,147.0794677734375,147.9034423828125,148.70452880859375,149.4140625,150.5126953125
ADF_PCL_1,13,2,Target,GeneM_1,Amplified,78.8,654.6249389648438,608.82568359375,570.1446533203125,534.9655151367188,501.41143798828125,468.40667724609375,436.5234375,406.31103515625,378.22723388671875,354.60662841796875,332.4737548828125,311.6455078125,291.38946533203125,273.2391357421875,258.1787109375,243.4844970703125,229.45404052734375,216.27044677734375,205.92498779296875,194.43511962890625,186.10382080078125,178.13873291015625,170.63140869140625,164.1082763671875,158.50067138671875,153.64837646484375,149.48272705078125,145.95794677734375,142.61627197265625,140.716552734375,139.3890380859375,136.52801513671875,134.60540771484375,133.026123046875,131.8359375,130.645751953125,129.38690185546875,128.8604736328125,128.65447998046875,129.11224365234375,128.631591796875,128.35693359375,127.3956298828125,127.64739990234375,127.3956298828125,127.1209716796875,127.0294189453125,127.349853515625,127.62451171875,127.8076171875,127.532958984375,128.19671630859375,128.72314453125,129.61578369140625,129.34112548828125,129.08935546875,129.38690185546875,129.70733642578125,129.11224365234375,130.71441650390625,130.48553466796875,130.48553466796875,131.3323974609375,131.744384765625,131.30950927734375,131.7901611328125,131.8359375,131.7901611328125,132.75146484375,132.7972412109375,132.2479248046875,133.48388671875,134.05609130859375,134.83428955078125,136.3677978515625,136.41357421875,136.71112060546875,137.03155517578125,136.871337890625,137.14599609375,137.39776611328125,138.61083984375,139.13726806640625,139.4805908203125,140.167236328125,140.2587890625,141.265869140625,141.38031005859375,141.1285400390625,141.05987548828125,140.28167724609375,140.87677001953125,140.625,140.6707763671875,140.533447265625,140.6707763671875,141.01409912109375,142.1356201171875,141.815185546875,142.8680419921875,142.913818359375,143.02825927734375,143.280029296875,143.34869384765625,143.7835693359375,147.01080322265625,149.139404296875,149.71160888671875,149.96337890625,150.5584716796875,151.2908935546875,152.68707275390625,154.1290283203125,156.4178466796875,158.5235595703125,161.1328125,164.90936279296875,169.02923583984375,173.583984375,178.68804931640625,184.41009521484375,192.46673583984375,200.775146484375,209.3353271484375,218.7652587890625,228.72161865234375,240.0970458984375,252.66265869140625
ADF_PCL_1,13,3,Target,GeneM_2,Amplified,64.3,732.6507568359375,686.09619140625,644.256591796875,607.2235107421875,572.8683471679688,537.4832153320312,506.21795654296875,477.264404296875,451.2176513671875,424.73602294921875,400.79498291015625,377.72369384765625,356.231689453125,331.97021484375,310.6842041015625,291.06903076171875,274.04022216796875,258.636474609375,244.88067626953125,233.551025390625,224.37286376953125,214.7369384765625,206.29119873046875,199.05853271484375,192.626953125,187.2711181640625,182.02972412109375,177.42919921875,173.6297607421875,170.7000732421875,168.06793212890625,165.435791015625,163.421630859375,161.33880615234375,159.55352783203125,158.18023681640625,157.9742431640625,157.31048583984375,157.6080322265625,157.85980224609375,157.40203857421875,157.0587158203125,156.3720703125,155.6396484375,155.11322021484375,154.815673828125,154.19769287109375,155.82275390625,155.93719482421875,156.92138671875,156.097412109375,156.3720703125,156.4178466796875,156.55517578125,156.0516357421875,157.26470947265625,156.9671630859375,157.40203857421875,156.80694580078125,156.85272216796875,157.0587158203125,157.17315673828125,157.90557861328125,159.27886962890625,159.50775146484375,160.8123779296875,160.675048828125,160.56060791015625,160.51483154296875,160.65216064453125,160.1715087890625,160.83526611328125,161.10992431640625,160.8123779296875,160.58349609375,160.308837890625,160.0799560546875,160.10284423828125,161.56768798828125,162.30010986328125,163.1011962890625,162.43743896484375,161.956787109375,161.79656982421875,162.98675537109375,162.71209716796875,162.4603271484375,162.94097900390625,163.35296630859375,163.1927490234375,163.51318359375,163.62762451171875,164.54315185546875,165.1611328125,166.05377197265625,168.182373046875,170.35675048828125,170.7000732421875,170.99761962890625,170.928955078125,170.928955078125,171.6156005859375,171.77581787109375,172.32513427734375,173.33221435546875,174.20196533203125,175.48370361328125,176.90277099609375,178.64227294921875,180.65643310546875,183.90655517578125,187.43133544921875,191.6656494140625,197.021484375,202.5604248046875,209.12933349609375,218.3074951171875,225.494384765625,233.20770263671875,241.90521240234375,250.1220703125,259.368896484375,268.341064453125,276.67236328125,285.85052490234375,295.32623291015625,302.87933349609375,311.02752685546875
ADF_PCL_1,13,4,Target,GeneM_3,NotAmplified,22.5,691.5206909179688,643.4097290039062,598.2284545898438,559.6847534179688,523.1781005859375,489.41802978515625,456.390380859375,424.91912841796875,396.94976806640625,370.49102783203125,347.00775146484375,323.52447509765625,300.77362060546875,281.54754638671875,262.39013671875,246.7803955078125,232.6812744140625,221.9696044921875,211.029052734375,200.592041015625,190.1092529296875,182.9681396484375,175.59814453125,168.66302490234375,163.62762451171875,159.14154052734375,154.998779296875,151.31378173828125,147.88055419921875,145.843505859375,142.84515380859375,140.37322998046875,138.90838623046875,138.40484619140625,136.688232421875,135.2691650390625,134.19342041015625,132.843017578125,132.36236572265625,131.72149658203125,131.011962890625,130.43975830078125,130.18798828125,129.730224609375,129.98199462890625,129.38690185546875,129.34112548828125,129.2724609375,129.15802001953125,128.83758544921875,128.97491455078125,128.79180908203125,129.43267822265625,130.2337646484375,129.730224609375,129.75311279296875,129.79888916015625,130.25665283203125,130.55419921875,130.71441650390625,131.03485107421875,131.195068359375,131.35528564453125,132.77435302734375,133.00323486328125,133.209228515625,134.14764404296875,134.28497314453125,134.42230224609375,134.46807861328125,134.37652587890625,134.33074951171875,134.19342041015625,134.5367431640625,135.20050048828125,135.406494140625,135.1776123046875,135.20050048828125,135.040283203125,135.1776123046875,135.20050048828125,135.223388671875,135.61248779296875,135.68115234375,136.16180419921875,135.8184814453125,136.29913330078125,135.8642578125,135.8642578125,136.138916015625,136.16180419921875,136.29913330078125,136.0015869140625,135.5438232421875,135.7269287109375,135.8642578125,136.6424560546875,136.48223876953125,138.2904052734375,138.90838623046875,139.22882080078125,140.55633544921875,141.7236328125,142.11273193359375,143.2342529296875,143.71490478515625,146.04949951171875,148.773193359375,149.7344970703125,152.04620361328125,153.99169921875,157.7911376953125,160.858154296875,164.08538818359375,168.20526123046875,172.760009765625,177.886962890625,183.5174560546875,190.31524658203125,197.4334716796875,204.620361328125,212.28790283203125,221.71783447265625,228.8818359375,240.98968505859375,248.90899658203125,255.59234619140625,261.9781494140625
ADF_PCL_1,13,5,Target,GeneM_4,NotAmplified,38.8,760.2996826171875,705.1162719726562,652.9769897460938,611.1373901367188,573.0514526367188,536.2701416015625,501.2969970703125,469.024658203125,440.11688232421875,415.39764404296875,390.380859375,362.57171630859375,335.97564697265625,312.76702880859375,291.29791259765625,273.9715576171875,258.819580078125,246.002197265625,238.51776123046875,229.888916015625,222.10693359375,214.2333984375,206.74896240234375,201.02691650390625,196.08306884765625,190.8416748046875,186.60736083984375,182.76214599609375,179.64935302734375,177.4749755859375,175.25482177734375,173.126220703125,171.77581787109375,171.0205078125,169.25811767578125,168.548583984375,168.182373046875,166.3055419921875,165.069580078125,164.97802734375,165.41290283203125,164.703369140625,164.3829345703125,164.1082763671875,164.0625,164.54315185546875,163.4674072265625,164.1998291015625,164.4744873046875,164.2913818359375,164.154052734375,164.1082763671875,164.0625,164.72625732421875,165.252685546875,165.802001953125,166.2139892578125,165.802001953125,166.1224365234375,167.88482666015625,167.65594482421875,168.11370849609375,167.2210693359375,167.61016845703125,169.3267822265625,169.921875,169.5556640625,169.21234130859375,172.18780517578125,171.4324951171875,170.81451416015625,170.86029052734375,171.68426513671875,173.42376708984375,173.60687255859375,174.6826171875,176.055908203125,176.53656005859375,177.978515625,178.52783203125,178.7109375,178.77960205078125,178.253173828125,178.00140380859375,177.2918701171875,176.971435546875,176.422119140625,177.3834228515625,177.04010009765625,177.17742919921875,178.7567138671875,178.59649658203125,177.978515625,177.36053466796875,178.0242919921875,179.00848388671875,182.281494140625,182.57904052734375,182.373046875,183.49456787109375,185.14251708984375,186.9964599609375,188.5986328125,190.95611572265625,192.97027587890625,196.03729248046875,197.54791259765625,199.676513671875,202.423095703125,205.60455322265625,209.47265625,214.43939208984375,220.9625244140625,228.49273681640625,237.09869384765625,248.10791015625,257.28607177734375,270.33233642578125,281.6162109375,292.78564453125,303.10821533203125,322.2198486328125,330.52825927734375,338.653564453125,345.08514404296875,353.759765625,358.17718505859375,362.548828125
