SampleId,RunId,Barcode,CreatedDate,OverallResult,Assay.Name,Assay.Version,Assay.Classification,Comments
NB1_MS2_NTC3,129,5.0.71.30,11/08/2023 20:42:21,Invalid,,,Ruo,
"
"
SampleId,RunId,LysisType,LysisReadings
NB1_MS2_NTC3,129,Time
NB1_MS2_NTC3,129,Temp
"
"
SampleId,RunId,Well,Type,TargetName,Result,VoltageDifference,Readings
NB1_MS2_NTC3,129,0,Time,,,0,9998,19996,29996,39996,49997,59997,69996,79998,89997,99998,109997,119998,129997,139996,149998,159998,169997,179998,190000,199998,209997,219999,229996,239996,249995,259997,269995,279996,289997,299998,309999,319998,329996,339998,349998,359996,369999,379999,389995,399998,409996,419998,429998,439995,449995,459998,469998,479995,489999,499998,509995,519999,529999,539999,549995,559996,569998,579995,589995,599999,609996,619996,629996,639996,649996,659996,669996,679999,689995,699999,709996,720000,729997,739998,749999,759997,769999,779996,789998,799999,810002,820000,829999,839995,849995,860003,869996,879999,889995,899998,909998,919999,929995,940000,949998,959998,969998,979996,989998,999998,1009998,1019996,1029998,1039999,1049999,1059999,1069995,1079998,1089999,1099999,1109997,1119998,1129995,1139996,1149999,1160000,1169995,1179996,1189998,1199998,1209996,1219997,1229998,1239995,1249996,1259996,1269999,1279996,1290002,1299998,1309997,1319997,1329996,1339997,1349999,1359995,1369998,1379998,1389997,1399998,1409998,1419997,1429996,1439998,1449998,1459995,1469997,1480003,1489999,1499996,1509998,1519998,1529998,1539995,1549998,1559996,1569998,1579996,1589995,1599998,1609998,1619998,1629999,1639995,1649999,1659999,1669995,1679998,1689996,1699998,1709998,1719998,1729995,1739995,1749999,1760000,1769998,1779995,1789998,1799999
NB1_MS2_NTC3,129,0,CartTemp,,,0,74.38,77.53,80.86,83.81,86.47,88.42,90.64,91.31,91.31,91.06,90.51,90.2,89.76,89.29,88.51,88.24,87.78,87.3,86.81,86.29,85.84,85.37,84.92,84.39,84.01,83.58,83.17,82.76,82.33,81.96,81.6,81.24,80.82,80.53,80.2,79.89,79.57,79.24,78.97,78.69,78.42,78.1,77.89,77.64,77.41,77.17,76.93,76.73,76.52,76.32,76.09,75.93,75.76,75.58,75.42,75.23,75.09,74.94,74.8,74.61,74.51,74.39,74.26,74.14,74,73.91,73.8,73.69,73.55,73.49,73.4,73.31,73.23,73.12,73.05,72.98,72.91,72.8,72.76,72.7,72.63,72.57,72.49,72.45,72.4,72.34,72.25,72.23,72.19,72.15,72.11,72.04,72.02,71.98,71.95,71.86,71.86,71.84,71.81,71.78,71.73,71.71,71.69,71.66,71.59,71.61,71.59,71.57,71.54,71.5,71.49,71.47,71.45,71.39,71.41,71.4,71.39,71.38,71.35,71.35,71.33,71.32,71.26,71.29,71.28,71.27,71.27,71.24,71.24,71.24,71.23,71.18,71.2,71.2,71.2,71.2,71.17,71.17,71.17,71.17,71.12,71.14,71.15,71.14,71.14,71.12,71.13,71.13,71.12,71.08,71.1,71.1,71.1,71.1,71.08,71.09,71.09,71.09,71.04,71.07,71.08,71.08,71.07,71.05,71.06,71.07,71.07,71.01,71.05,71.06,71.06,71.06,71.03,71.05,71.05,71.05,71,71.04,71.05,71.05
NB1_MS2_NTC3,129,0,AdcTemp,,,0,41.29897959183677,41.29897959183677,41.29897959183677,41.29897959183677,41.29897959183677,41.29897959183677,41.543877551020444,41.543877551020444,41.543877551020444,41.78877551020412,41.78877551020412,41.78877551020412,42.03367346938779,42.03367346938779,42.27857142857147,42.27857142857147,42.52346938775514,42.76836734693882,42.76836734693882,43.01326530612249,43.01326530612249,43.258163265306166,43.50306122448984,43.50306122448984,43.50306122448984,43.747959183673515,43.747959183673515,43.99285714285719,43.99285714285719,44.237755102040865,44.237755102040865,44.237755102040865,44.48265306122454,44.48265306122454,44.48265306122454,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,45.217346938775506,44.97244897959183,45.217346938775506,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.97244897959183,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.727551020408214,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.48265306122454,44.237755102040865,44.48265306122454,44.48265306122454,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865,44.237755102040865
NB1_MS2_NTC3,129,1,Target,Ch_1,Amplified,406.3,873.2757568359375,826.0116577148438,775.5889892578125,723.7930297851562,668.1747436523438,609.9700927734375,552.1774291992188,500.99945068359375,453.643798828125,411.36932373046875,376.02996826171875,345.52001953125,320.8465576171875,300.9796142578125,282.64617919921875,265.93780517578125,251.51824951171875,237.396240234375,227.1881103515625,215.85845947265625,207.9620361328125,200.86669921875,194.25201416015625,189.12506103515625,184.73052978515625,181.25152587890625,178.0242919921875,176.07879638671875,173.37799072265625,171.7529296875,171.1578369140625,171.08917236328125,169.3267822265625,170.2880859375,170.1507568359375,170.08209228515625,171.1578369140625,171.63848876953125,171.478271484375,172.00469970703125,171.844482421875,171.7071533203125,174.01885986328125,175.0030517578125,175.39215087890625,177.8411865234375,179.0771484375,179.26025390625,181.8695068359375,183.28857421875,184.54742431640625,185.73760986328125,187.0880126953125,188.507080078125,190.24658203125,191.2078857421875,192.7642822265625,194.16046142578125,196.4263916015625,199.21875,199.5849609375,202.33154296875,204.16259765625,205.26123046875,208.2366943359375,210.09063720703125,211.96746826171875,214.0045166015625,215.99578857421875,215.95001220703125,217.0257568359375,219.7723388671875,221.9696044921875,223.32000732421875,225.10528564453125,226.86767578125,229.22515869140625,231.10198974609375,233.2763671875,234.6038818359375,237.030029296875,238.037109375,241.44744873046875,243.896484375,246.1395263671875,247.39837646484375,249.68719482421875,253.39508056640625,256.0272216796875,257.60650634765625,261.17706298828125,263.96942138671875,266.57867431640625,269.1192626953125,271.6827392578125,274.54376220703125,277.24456787109375,280.426025390625,283.447265625,286.834716796875,290.19927978515625,293.12896728515625,296.24176025390625,299.9725341796875,303.6346435546875,307.50274658203125,312.1490478515625,315.74249267578125,319.976806640625,323.98223876953125,327.57568359375,333.91571044921875,336.639404296875,343.25408935546875,349.80010986328125,355.316162109375,361.907958984375,365.82183837890625,372.3907470703125,379.8980712890625,389.21356201171875,395.1416015625,405.303955078125,412.7655029296875,419.219970703125,430.32073974609375,440.7806396484375,449.50103759765625,457.3974609375,466.71295166015625,478.43170166015625,489.5782470703125,499.07684326171875,505.8746337890625,514.2745971679688,522.0108032226562,531.4865112304688,539.9093627929688,546.7529296875,553.2073974609375,559.3643188476562,566.162109375,571.2432861328125,577.0797729492188,583.7173461914062,588.6611938476562,590.6295776367188,592.34619140625,595.916748046875,597.1527099609375,601.593017578125,606.170654296875,608.9630126953125,611.9384765625,613.8839721679688,615.1885986328125,617.7291870117188,619.7433471679688,616.5390014648438,616.8136596679688,618.8278198242188,619.0109252929688,619.4915771484375,621.826171875,624.57275390625,623.3367919921875,622.6959228515625,623.016357421875,623.6801147460938,623.7030029296875,624.93896484375,626.0833740234375,630.4092407226562,630.43212890625,630.0888061523438,630.43212890625,630.4092407226562,629.6310424804688,632.1487426757812,633.1100463867188
NB1_MS2_NTC3,129,2,Target,Ch_2,Amplified,766.1,996.7575073242188,961.212158203125,921.4553833007812,874.9237060546875,827.8884887695312,781.3796997070312,724.4110107421875,662.6129150390625,605.3695678710938,552.2918701171875,507.27081298828125,470.4437255859375,437.98828125,410.3851318359375,387.01629638671875,366.4398193359375,350.4180908203125,336.34185791015625,323.38714599609375,312.26348876953125,302.10113525390625,293.49517822265625,285.736083984375,279.4189453125,274.10888671875,269.23370361328125,268.68438720703125,263.74053955078125,260.650634765625,258.819580078125,256.34765625,256.64520263671875,256.622314453125,256.14166259765625,256.64520263671875,257.51495361328125,256.05010986328125,257.01141357421875,258.20159912109375,258.5906982421875,259.94110107421875,262.0697021484375,263.48876953125,265.57159423828125,267.86041259765625,269.59991455078125,272.07183837890625,274.84130859375,277.0843505859375,280.1971435546875,285.919189453125,288.87176513671875,291.412353515625,294.18182373046875,298.095703125,300.04119873046875,303.15399169921875,306.427001953125,309.539794921875,312.99591064453125,316.6351318359375,319.77081298828125,323.18115234375,326.8890380859375,330.71136474609375,334.442138671875,338.0584716796875,341.88079833984375,346.04644775390625,350.53253173828125,354.8583984375,358.88671875,363.372802734375,367.74444580078125,372.528076171875,377.40325927734375,382.50732421875,387.84027099609375,393.24188232421875,399.078369140625,405.14373779296875,411.64398193359375,418.76220703125,426.10931396484375,434.4635009765625,443.2525634765625,452.728271484375,463.714599609375,475.36468505859375,487.2894287109375,499.9237060546875,514.0228271484375,529.632568359375,545.47119140625,563.6215209960938,581.1538696289062,600.3799438476562,621.3226318359375,642.7230834960938,664.85595703125,687.652587890625,710.2890014648438,732.7194213867188,754.4631958007812,777.0309448242188,797.4472045898438,818.3212280273438,837.5930786132812,854.8507690429688,871.9253540039062,887.6953125,902.9388427734375,915.8477783203125,928.802490234375,939.8345947265625,948.0514526367188,956.4743041992188,965.240478515625,972.9080200195312,979.6600341796875,986.0916137695312,992.889404296875,998.6801147460938,1003.0288696289062,1008.2473754882812,1013.4201049804688,1016.78466796875,1020.4925537109375,1023.8571166992188,1027.1987915039062,1023.468017578125,1027.1759033203125,1028.8925170898438,1031.7306518554688,1035.9649658203125,1039.3753051757812,1064.7811889648438,1066.497802734375,1071.0067749023438,1073.1582641601562,1074.7146606445312,1075.74462890625,1077.392578125,1078.5598754882812,1079.864501953125,1081.3522338867188,1084.7396850585938,1085.5865478515625,1086.3876342773438,1088.7908935546875,1088.4475708007812,1090.484619140625,1091.7892456054688,1093.1396484375,1093.3914184570312,1094.5587158203125,1094.9478149414062,1096.2295532226562,1098.7701416015625,1098.9303588867188,1100.2120971679688,1101.01318359375,1101.0589599609375,1117.6071166992188,1120.9030151367188,1119.4839477539062,1119.049072265625,1118.865966796875,1118.0877685546875,1118.408203125,1117.9962158203125,1118.682861328125,1117.6300048828125,1116.9204711914062,1116.5771484375,1115.5242919921875,1114.5172119140625,1113.8534545898438,1113.3956909179688,1114.9749755859375
NB1_MS2_NTC3,129,3,Target,Ch_3,Amplified,740,977.0278930664062,958.6257934570312,934.0667724609375,901.3137817382812,860.8474731445312,817.5888061523438,766.2734985351562,707.1304321289062,653.228759765625,601.1581420898438,557.3272705078125,519.927978515625,487.86163330078125,459.15985107421875,435.1043701171875,415.1458740234375,398.0255126953125,383.331298828125,370.71990966796875,359.50469970703125,350.16632080078125,341.65191650390625,334.3963623046875,327.78167724609375,321.83074951171875,316.0400390625,311.553955078125,307.525634765625,304.16107177734375,301.9866943359375,300.36163330078125,298.94256591796875,297.8668212890625,296.9512939453125,296.24176025390625,295.92132568359375,295.23468017578125,295.2117919921875,295.6695556640625,296.7681884765625,299.03411865234375,300.27008056640625,301.23138427734375,307.27386474609375,309.7686767578125,311.07330322265625,313.17901611328125,314.82696533203125,317.0928955078125,318.76373291015625,321.258544921875,324.0509033203125,326.0650634765625,328.7200927734375,331.2835693359375,333.86993408203125,337.16583251953125,340.00396728515625,342.864990234375,346.36688232421875,349.7314453125,352.82135009765625,355.95703125,359.3902587890625,363.09814453125,366.55426025390625,370.39947509765625,373.809814453125,378.6163330078125,382.415771484375,385.96343994140625,389.6942138671875,393.19610595703125,396.6064453125,400.01678466796875,403.81622314453125,407.47833251953125,410.8428955078125,414.29901123046875,418.37310791015625,422.08099365234375,426.177978515625,430.4351806640625,434.7381591796875,439.910888671875,446.319580078125,451.080322265625,457.23724365234375,471.8170166015625,477.996826171875,483.94775390625,491.15753173828125,498.25286865234375,505.98907470703125,514.2288208007812,523.0178833007812,532.8369140625,543.4341430664062,554.5578002929688,567.1463012695312,580.1467895507812,593.7881469726562,608.6654663085938,624.3209838867188,640.869140625,658.7448120117188,684.5855712890625,703.1021118164062,721.6415405273438,740.9591674804688,760.5972290039062,780.2581787109375,799.5529174804688,818.1610107421875,838.6001586914062,856.5444946289062,875.1068115234375,891.1514282226562,907.2647094726562,922.576904296875,936.95068359375,949.8367309570312,963.0203247070312,972.7706909179688,982.7499389648438,992.1112060546875,1000.579833984375,1008.5678100585938,1015.7318115234375,1022.3922729492188,1028.4576416015625,1033.8821411132812,1040.4281616210938,1045.1202392578125,1050.1327514648438,1054.6875,1058.7615966796875,1062.9501342773438,1065.4678344726562,1068.1686401367188,1071.0525512695312,1073.822021484375,1076.5228271484375,1078.6514282226562,1081.146240234375,1083.2290649414062,1085.357666015625,1087.554931640625,1088.836669921875,1090.484619140625,1091.9265747070312,1096.6873168945312,1098.4268188476562,1099.8458862304688,1102.6153564453125,1103.3248901367188,1104.1717529296875,1105.3848266601562,1106.50634765625,1106.4605712890625,1108.3602905273438,1109.5962524414062,1109.527587890625,1111.3357543945312,1112.640380859375,1113.5101318359375,1113.7619018554688,1114.7003173828125,1114.74609375,1115.9133911132812,1116.4627075195312,1117.7902221679688,1118.6141967773438,1119.0719604492188,1119.5755004882812,1120.1248168945312,1120.4452514648438,1124.8855590820312,1124.81689453125,1127.9067993164062
NB1_MS2_NTC3,129,4,Target,Ch_4,Amplified,678.5,1086.2960815429688,1060.455322265625,1032.9666137695312,991.4932250976562,944.2291259765625,894.0353393554688,835.0296020507812,768.9285278320312,705.8258056640625,651.7410278320312,601.4785766601562,556.8923950195312,518.1884765625,486.30523681640625,459.5947265625,437.46185302734375,418.37310791015625,400.726318359375,385.4827880859375,372.8485107421875,362.3199462890625,351.3336181640625,341.7205810546875,333.6181640625,325.74462890625,319.2901611328125,313.7054443359375,310.36376953125,306.17523193359375,303.10821533203125,300.384521484375,297.79815673828125,296.2188720703125,295.257568359375,292.94586181640625,292.6483154296875,292.41943359375,292.48809814453125,292.8314208984375,294.86846923828125,295.37200927734375,298.89678955078125,300.49896240234375,302.65045166015625,304.5501708984375,307.06787109375,310.15777587890625,312.08038330078125,314.64385986328125,316.79534912109375,319.3817138671875,322.38006591796875,324.7833251953125,327.78167724609375,330.50537109375,333.36639404296875,336.2274169921875,339.04266357421875,342.47589111328125,345.81756591796875,349.02191162109375,352.22625732421875,355.61370849609375,357.76519775390625,362.06817626953125,365.386962890625,368.88885498046875,372.25341796875,375.823974609375,379.41741943359375,383.0108642578125,389.76287841796875,393.19610595703125,396.6522216796875,400.2227783203125,403.45001220703125,407.318115234375,410.54534912109375,413.909912109375,417.27447509765625,420.5474853515625,423.7060546875,427.07061767578125,430.2520751953125,433.89129638671875,437.04986572265625,441.3299560546875,444.5343017578125,448.333740234375,452.0416259765625,455.36041259765625,458.97674560546875,462.36419677734375,465.79742431640625,470.21484375,474.49493408203125,478.9581298828125,483.2611083984375,485.77880859375,490.814208984375,496.0784912109375,501.36566162109375,506.8359375,512.9013061523438,519.287109375,525.604248046875,532.65380859375,539.9322509765625,547.4853515625,555.1071166992188,563.9419555664062,573.0743408203125,582.09228515625,592.2775268554688,602.6458740234375,613.677978515625,625.8544921875,638.7176513671875,651.1917114257812,665.7028198242188,679.779052734375,694.3130493164062,710.540771484375,726.9287109375,742.85888671875,759.5443725585938,776.3900756835938,793.5791015625,810.9512329101562,827.6824951171875,843.8873291015625,859.4741821289062,873.9395141601562,889.1372680664062,903.25927734375,917.2210693359375,928.89404296875,940.3610229492188,949.8825073242188,959.8617553710938,968.6050415039062,977.4627685546875,985.565185546875,993.4616088867188,999.755859375,1005.7525634765625,1010.6048583984375,1015.4800415039062,1019.073486328125,1023.9486694335938,1025.7797241210938,1029.3502807617188,1029.5791625976562,1033.2870483398438,1038.1393432617188,1040.5197143554688,1042.9458618164062,1044.1360473632812,1046.0357666015625,1049.1943359375,1050.6362915039062,1053.40576171875,1054.412841796875,1054.2526245117188,1055.23681640625,1057.6629638671875,1058.807373046875,1059.3338012695312,1059.7457885742188,1059.8373413085938,1061.4852905273438,1061.3479614257812,1060.1806640625,1059.6771240234375,1060.0662231445312,1062.19482421875,1061.3250732421875,1061.82861328125,1062.6296997070312,1063.1790161132812
NB1_MS2_NTC3,129,5,Target,Ch_5,Amplified,408.8,810.2874755859375,770.4849243164062,728.5537719726562,686.9430541992188,643.24951171875,593.26171875,544.5785522460938,499.94659423828125,457.23724365234375,419.65484619140625,389.90020751953125,361.28997802734375,336.6851806640625,315.7196044921875,299.560546875,286.03363037109375,273.99444580078125,263.60321044921875,253.875732421875,247.90191650390625,240.16571044921875,232.10906982421875,226.776123046875,220.93963623046875,216.064453125,212.37945556640625,208.9691162109375,206.15386962890625,203.86505126953125,202.4688720703125,200.6378173828125,199.10430908203125,198.50921630859375,197.845458984375,197.021484375,196.86126708984375,196.95281982421875,197.27325439453125,197.4334716796875,197.479248046875,197.6165771484375,199.127197265625,199.79095458984375,200.88958740234375,201.0955810546875,202.423095703125,203.3843994140625,204.5745849609375,208.12225341796875,209.9761962890625,210.296630859375,211.48681640625,212.51678466796875,212.60833740234375,214.07318115234375,215.35491943359375,216.8426513671875,218.23883056640625,220.43609619140625,221.466064453125,221.9696044921875,222.7020263671875,224.761962890625,225.8148193359375,228.1951904296875,229.36248779296875,231.05621337890625,233.4136962890625,236.02294921875,238.19732666015625,240.05126953125,242.63763427734375,245.20111083984375,248.03924560546875,250.5340576171875,255.1116943359375,260.101318359375,262.8936767578125,265.869140625,268.13507080078125,271.88873291015625,275.55084228515625,279.8309326171875,283.9508056640625,288.68865966796875,293.3349609375,298.095703125,303.42864990234375,309.10491943359375,315.33050537109375,322.08251953125,329.58984375,337.738037109375,346.04644775390625,356.25457763671875,366.4398193359375,376.6937255859375,387.74871826171875,400.360107421875,412.92572021484375,425.10223388671875,437.8509521484375,450.164794921875,462.2955322265625,474.884033203125,487.22076416015625,498.6419677734375,509.58251953125,520.01953125,529.72412109375,538.6276245117188,546.3638305664062,554.3060302734375,563.0722045898438,568.7026977539062,572.7310180664062,578.2241821289062,582.7789306640625,586.6012573242188,590.4006958007812,593.1015014648438,596.9467163085938,599.945068359375,603.3096313476562,606.8115234375,609.7412109375,612.1902465820312,614.3875122070312,616.3330078125,619.3313598632812,622.9248046875,624.20654296875,626.0147094726562,628.143310546875,629.150390625,630.0888061523438,631.5765380859375,633.087158203125,634.2544555664062,635.6048583984375,636.2457275390625,638.6947631835938,639.1525268554688,640.411376953125,641.5786743164062,642.791748046875,643.0892944335938,643.157958984375,643.5470581054688,644.0505981445312,644.6456909179688,646.3165283203125,646.6140747070312,646.7971801757812,647.3236083984375,647.6211547851562,648.1475830078125,648.0789184570312,648.284912109375,648.2162475585938,652.6107788085938,653.6178588867188,654.78515625,655.4718017578125,655.4489135742188,654.4876098632812,657.1884155273438,656.4788818359375,656.4102172851562,656.7535400390625,658.0352783203125,657.7835083007812,658.3786010742188,658.3786010742188,658.9736938476562,658.905029296875,658.6761474609375,657.989501953125,657.89794921875,658.3099365234375
